elektrische Last;PV Einspeisung;Wärmelast
0,503637487;0,25;0,209211512
0,659043731;0,88;0,307214637
0,559955081;2,59;0,456180344
0,455087837;4,22;0,550262641
0,170279015;5,53;0,556055358
0,806397839;6,46;0,456624832
0,097809782;6,98;0,388554262
0,2419904;7,13;0,346055783
0,087626197;6,92;0,361736368
0,282108988;6,36;0,366279644
0,182215124;5,43;0,340708463
0,082273894;4,17;0,319237889
0,197608915;2,63;0,314694614
0,377787322;1,05;0,340265795
0,574638389;0,27;0,421965281
0,253689681;0,02;0,466512396
0,296887028;0;0,482195709
0,211155452;0;0,450832115
0,083126473;0;0,40379127
0,217312968;0;0,325388345
0,076400571;0;0,231305443
0,129923599;0;0,176423244
0,047507608;0;0,164662821
0,043244712;0,01;0,171256551
0,204571646;0,3;0,209211512
0,311901895;0,91;0,307214637
0,477681187;2,49;0,456180344
0,116377063;3,96;0,550262641
0,231427891;5,15;0,556055358
0,235264497;5,99;0,456624832
0,313607054;6,46;0,388554262
0,320380322;6,57;0,346055783
1,074912925;6,29;0,361736368
0,227117629;5,66;0,366279644
0,313607054;4,61;0,340708463
1,910251091;2,01;0,319237889
2,082993113;0,96;0,314694614
0,452482734;0,88;0,340265795
0,190456723;0,37;0,421965281
0,348373339;0,02;0,466512396
0,251889792;0;0,482195709
0,536224959;0;0,450832115
0,399196534;0;0,40379127
0,278272382;0;0,325388345
0,12907102;0;0,231305443
0,128360537;0;0,176423244
0,21887603;0;0,164662821
0,029366617;0;0,171256551
0,653644063;0,32;0,209211512
0,174684008;0,94;0,307214637
0,262310204;2,22;0,456180344
0,207697769;3,93;0,550262641
0,084736901;5,32;0,556055358
0,145554218;6,28;0,456624832
0,126702744;6,82;0,388554262
0,200356115;7,04;0,346055783
0,336721423;6,84;0,361736368
0,348515436;6,32;0,366279644
0,368882606;5,51;0,340708463
0,086252597;4,23;0,319237889
0,142759653;2,68;0,314694614
0,314506998;1,11;0,340265795
0,210302872;0,32;0,421965281
0,211629107;0,02;0,466512396
0,162132147;0;0,482195709
0,21982334;0;0,450832115
0,146454163;0;0,40379127
0,149580286;0;0,325388345
0,059064793;0;0,231305443
0,04622874;0;0,176423244
0,122771407;0;0,164662821
0,153511624;0,01;0,171256551
0,09212592;0,3;0,209211512
0,362204069;0,91;0,307214637
0,395738851;2,53;0,456180344
0,071806116;4,11;0,550262641
0,099136016;5,34;0,556055358
0,207603038;5,94;0,456624832
0,591926801;6,56;0,388554262
0,287461291;7,17;0,346055783
0,470671091;6,6;0,361736368
3,946162886;5,63;0,366279644
1,940801847;5,06;0,340708463
0,26330488;4,03;0,319237889
0,398770244;2,61;0,314694614
0,48914364;1,1;0,340265795
0,410374794;0,36;0,421965281
0,313607054;0,02;0,466512396
0,380013501;0;0,482195709
0,257431557;0;0,450832115
0,24293771;0;0,40379127
0,294187194;0;0,325388345
0,132291874;0;0,256786128
0,197040529;0;0,188183607
0,095630968;0;0,172503143
0,087057811;0,01;0,155575967
0,032966396;0,26;0,17000999
0,155643072;0,87;0,209211512
0,409711677;2,58;0,29545488
0,198461494;4,24;0,424819781
0,127839516;5,65;0,556055358
0,063043496;6,64;0,61343068
0,125565972;7,23;0,568879624
0,152043293;7,42;0,510700257
0,107282884;7,21;0,479339694
1,526637811;6,64;0,507403392
0,272872714;5,68;0,458313607
1,98688849;4,36;0,452523921
0,437278405;2,75;0,471501068
0,455324665;1,1;0,575473355
0,48587542;0,29;0,680696598
0,164121498;0,02;0,693884059
0,173736697;0;0,607640994
1,145013883;0;0,490034335
0,272209596;0;0,380270847
0,21750243;0;0,317548508
0,141338687;0;0,246986027
0,116234966;0;0,199944273
0,2406168;0;0,168583012
0,096815106;0,01;0,151655805
0,113961421;0,27;0,162169697
0,107946001;0,88;0,17000999
0,349557477;2,6;0,232732238
0,484122896;4,28;0,33857611
0,213950017;5,65;0,516853138
0,514389458;6,59;0,66831015
0,110787932;7,14;0,772729349
0,054849263;7,31;0,769432483
0,1462647;7,11;0,706708325
0,236448635;6,52;0,577966175
0,22953327;5,48;0,458313607
0,581269561;4,09;0,358438897
0,474318235;2,6;0,330375199
0,503779584;1,09;0,348105935
0,425342296;0,35;0,398444252
0,134991709;0,01;0,442992277
0,302428793;0;0,419471551
0,162795264;0;0,411631714
0,24156411;0;0,348909677
0,330942831;0;0,294027782
0,339326527;0;0,231305443
0,055228187;0;0,176423244
0,035950423;0;0,164662821
0,118840069;0;0,171256551
0,303612931;0,29;0,209211512
0,406869746;0,92;0,307214637
0,156685113;2,42;0,456180344
0,128549999;4,07;0,550262641
0,432968143;5,45;0,556055358
0,529830615;6,44;0,456624832
0,753395831;7,01;0,388554262
0,199171977;7,17;0,346055783
0,118034855;6,93;0,361736368
0,176389166;6,34;0,366279644
0,092457479;5,4;0,340708463
0,044523581;3,81;0,319237889
0,221244306;2,37;0,314694614
0,169331705;1,08;0,340265795
0,145980507;0,36;0,421965281
0,097572954;0,01;0,466512396
0,16800547;0;0,482195709
0,192730268;0;0,450832115
0,15408001;0;0,40379127
0,220439092;0;0,325388345
0,128549999;0;0,231305443
0,154032644;0;0,176423244
0,113724594;0;0,164662821
0,113535132;0;0,171256551
0,310859854;0,35;0,209211512
0,297786973;0,98;0,307214637
0,20495057;2,31;0,456180344
0,035855692;3,83;0,550262641
0,246916413;5,15;0,556055358
0,725829103;6,08;0,456624832
0,028798231;6,18;0,388554262
0,100651713;5,44;0,346055783
0,083884321;4,78;0,361736368
0,080189811;4,15;0,366279644
0,031308603;3,46;0,340708463
0,126560648;2,46;0,319237889
0,216365658;1,41;0,314694614
0,804266391;0,66;0,340265795
0,322653866;0,18;0,421965281
0,205329494;0;0,466512396
2,121785467;0;0,482195709
0,296176545;0;0,450832115
0,267094121;0;0,40379127
0,411937856;0;0,325388345
0,270030783;0;0,231305443
0,098614996;0;0,176423244
0,11154578;0;0,164662821
0,082368625;0;0,171256551
0,484359724;0,33;0,209211512
0,260368218;0,92;0,307214637
0,059254255;2,49;0,456180344
0,25961037;4,22;0,550262641
0,354720318;5,63;0,556055358
0,488717351;6,56;0,456624832
0,074884874;7,1;0,388554262
0,043102616;7,3;0,346055783
0,107756539;7,05;0,361736368
0,676284778;6,53;0,366279644
1,116594575;5,47;0,340708463
2,974696238;3,85;0,319237889
0,375750605;2,35;0,314694614
0,253358123;1,08;0,340265795
0,173263042;0,32;0,421965281
0,291297898;0;0,466512396
0,286229788;0;0,482195709
0,340368568;0;0,450832115
0,111403684;0;0,40379127
0,284571995;0;0,325388345
0,224323064;0;0,231305443
0,06479602;0;0,176423244
0,151617003;0;0,164662821
0,087010445;0;0,171256551
0,298829014;0,33;0,209211512
0,446656776;0,94;0,307214637
0,327532514;2,56;0,456180344
0,077300515;4,09;0,550262641
0,451914348;5,37;0,556055358
1,139377387;6,34;0,456624832
1,084291296;6,66;0,388554262
0,065601234;4,66;0,346055783
0,077632074;3,18;0,361736368
0,179894214;3,28;0,366279644
0,266478369;3,04;0,340708463
0,093073231;1,18;0,319237889
0,270504438;0,64;0,314694614
0,658664807;0,88;0,340265795
0,115903407;0,4;0,421965281
0,507758287;0,01;0,466512396
0,227733381;0;0,482195709
0,700488554;0;0,450832115
0,310102006;0;0,40379127
0,133665474;0;0,325388345
0,269272935;0;0,231305443
0,136270577;0;0,176423244
0,152469583;0;0,164662821
0,139349336;0;0,171256551
0,214471037;0,32;0,209211512
0,246158565;0,92;0,307214637
0,080805563;2,36;0,456180344
0,193630212;3,79;0,550262641
0,111829973;4,96;0,556055358
1,036641592;6;0,456624832
0,23872218;6,86;0,388554262
0,322180211;7,13;0,346055783
0,592826746;6,97;0,361736368
0,54233511;6,5;0,366279644
0,107235519;5,44;0,340708463
0,261504991;4,16;0,319237889
0,552092406;2,66;0,314694614
0,251889792;1,11;0,340265795
0,101456926;0,33;0,421965281
0,181457276;0,01;0,466512396
0,133333916;0;0,482195709
0,51363161;0;0,450832115
3,191772379;0;0,40379127
1,682233518;0;0,325388345
0,264346921;0;0,256786128
0,077584708;0;0,188183607
0,132576068;0;0,172503143
0,241232552;0;0,155575967
0,117798028;0,32;0,17000999
0,159527044;0,92;0,209211512
0,365519655;2,47;0,29545488
0,229722732;4,14;0,424819781
0,384323763;5,57;0,556055358
0,17444718;6,53;0,61343068
0,250989847;7,04;0,568879624
0,277703996;7,12;0,510700257
1,417839231;6,89;0,479339694
0,750885459;6,04;0,507403392
0,615372729;4,6;0,458313607
0,215465713;2,95;0,452523921
0,205661052;1,36;0,471501068
1,072260456;0,4;0,575473355
0,660227869;0,07;0,680696598
0,475549739;0;0,693884059
0,414827152;0;0,607640994
0,275004162;0;0,490034335
0,135560095;0;0,380270847
0,128265806;0;0,317548508
0,267662507;0;0,246986027
0,097288761;0;0,199944273
0,106051381;0;0,168583012
0,094731024;0;0,151655805
0,096625644;0,08;0,162169697
0,150574962;0,29;0,17000999
0,199266708;0,57;0,232732238
0,125187048;0,74;0,33857611
0,180699428;0,96;0,516853138
0,306928517;1,32;0,66831015
0,096578279;1,85;0,772729349
0,119266359;2,38;0,769432483
0,088668238;2,68;0,706708325
0,10965116;3,33;0,577966175
0,177099649;3,96;0,458313607
0,048833843;3,21;0,358438897
0,133523378;1,88;0,330375199
0,378308343;0,9;0,348105935
0,220912747;0,32;0,398444252
0,163695209;0;0,442992277
0,088194583;0;0,419471551
0,04622874;0;0,411631714
0,121682;0;0,348909677
0,099183382;0;0,294027782
0,094683658;0;0,231305443
0,13423386;0;0,176423244
0,025103721;0;0,164662821
0,172363097;0;0,171256551
0,399243899;0,33;0,209211512
0,231664718;0,97;0,307214637
0,105909284;2,15;0,456180344
0,024866894;3,45;0,550262641
0,154932589;4,55;0,556055358
0,126986937;5,69;0,456624832
0,068016875;6,32;0,388554262
0,076495302;6,06;0,346055783
0,025198452;5,2;0,361736368
0,053617759;4,23;0,366279644
0,183257165;2,2;0,340708463
0,057075442;1,51;0,319237889
0,164358326;1,03;0,314694614
0,466218733;0,51;0,340265795
0,323790639;0,16;0,421965281
0,087626197;0;0,466512396
0,119692648;0;0,482195709
0,170989498;0;0,450832115
0,121066248;0;0,40379127
0,058543773;0;0,325388345
0,050254808;0;0,231305443
0,162179512;0;0,176423244
0,075690088;0;0,164662821
0,180415234;0;0,171256551
0,207176749;0,28;0,209211512
0,224275698;0,91;0,307214637
0,109366967;2,09;0,456180344
0,04305525;3,76;0,550262641
0,15872183;4,85;0,556055358
0,109461698;5,52;0,456624832
0,028750866;5,48;0,388554262
0,104014664;5,27;0,346055783
0,144180618;5,18;0,361736368
0,084689535;3,77;0,366279644
0,099041285;3,65;0,340708463
0,091083879;2,64;0,319237889
0,149769748;1,96;0,314694614
0,820702223;0,95;0,340265795
0,20082977;0,31;0,421965281
0,106098746;0;0,466512396
0,141717611;0;0,482195709
0,066122254;0;0,450832115
0,141338687;0;0,40379127
0,138686219;0;0,325388345
0,121492538;0;0,231305443
0,156732479;0;0,176423244
0,134849612;0;0,164662821
0,114624539;0;0,171256551
0,214186844;0,15;0,209211512
0,463376802;0,62;0,307214637
0,22763865;1,46;0,456180344
0,072279771;2,89;0,550262641
0,046323471;4,12;0,556055358
0,141291322;4,95;0,456624832
0,084073783;5,7;0,388554262
0,073606005;6,15;0,346055783
0,175536587;6,03;0,361736368
0,027045707;5,45;0,366279644
0,07450595;4,82;0,340708463
0,10827756;3,5;0,319237889
0,129260482;1,94;0,314694614
0,652886215;0,8;0,340265795
0,106477671;0,24;0,421965281
0,143612232;0;0,466512396
0,111451049;0;0,482195709
0,065127579;0;0,450832115
0,059491083;0;0,40379127
0,111119491;0;0,325388345
0,097051934;0;0,231305443
0,146548894;0;0,176423244
0,060296297;0;0,164662821
0,040023857;0;0,171256551
0,522773154;0,24;0,209211512
0,690068142;0,78;0,307214637
0,084405342;1,56;0,456180344
0,078437288;2,34;0,550262641
0,059064793;3,25;0,556055358
0,162463706;4,82;0,456624832
0,084405342;5,9;0,388554262
0,091036514;6,76;0,346055783
0,095204679;6,97;0,361736368
0,061196241;6,53;0,366279644
0,167863374;5,6;0,340708463
0,116850718;4,29;0,319237889
0,127460592;2,71;0,314694614
0,699588609;1,12;0,340265795
0,256389515;0,33;0,421965281
0,044476216;0;0,466512396
0,182546683;0;0,482195709
0,389012949;0;0,450832115
0,392517996;0;0,40379127
0,354436125;0;0,325388345
0,125139682;0;0,231305443
0,029366617;0;0,176423244
0,150006576;0;0,164662821
0,099183382;0;0,171256551
0,222807368;0,28;0,209211512
0,268515086;0,87;0,307214637
0,109745891;2,17;0,456180344
0,109082774;3,85;0,550262641
0,169094877;5,28;0,556055358
0,308017923;6,47;0,456624832
0,13466015;7,06;0,388554262
0,246395392;7,2;0,346055783
0,260794508;6,98;0,361736368
0,260605046;6,42;0,366279644
0,415679732;5,4;0,340708463
0,466076636;3,97;0,319237889
0,529735884;2,34;0,314694614
0,556592129;0,98;0,340265795
0,203055949;0,29;0,421965281
0,339942278;0;0,466512396
0,335063631;0;0,482195709
0,31839097;0;0,450832115
0,441493936;0;0,40379127
0,417195428;0;0,325388345
0,469865877;0;0,256786128
0,189651509;0;0,188183607
0,074884874;0;0,172503143
0,203719066;0;0,155575967
0,070764075;0,28;0,17000999
0,189509413;0,88;0,209211512
0,262026011;2,06;0,29545488
0,100935906;3,43;0,424819781
0,148348783;4,94;0,556055358
1,025794889;5,92;0,61343068
0,259326177;6,64;0,568879624
0,412411511;6,85;0,510700257
0,835006608;6,54;0,479339694
0,130918275;6,06;0,507403392
0,189698875;5,17;0,458313607
0,336342499;3,9;0,452523921
0,379729308;2,41;0,471501068
0,583732568;1,04;0,575473355
0,417858545;0,31;0,680696598
0,404027816;0;0,693884059
0,335537286;0;0,607640994
0,426952723;0;0,490034335
0,514484189;0;0,380270847
0,449498707;0;0,317548508
0,24895313;0;0,246986027
0,05920689;0;0,199944273
0,097999244;0;0,168583012
0,244784965;0;0,151655805
0,043102616;0,21;0,162169697
0,118224317;0,87;0,17000999
0,143517501;2,2;0,232732238
0,196424777;3,69;0,33857611
0,31005464;5,01;0,516853138
0,342689478;5,78;0,66831015
0,614188592;6,26;0,772729349
0,107093422;5,89;0,769432483
0,566775714;4,84;0,706708325
1,135635511;4;0,577966175
0,428089496;2,28;0,458313607
0,199408805;1,15;0,358438897
0,506953073;0,91;0,330375199
0,237064387;0,73;0,348105935
0,276946148;0,2;0,398444252
0,083126473;0;0,442992277
0,104014664;0;0,419471551
0,241185186;0;0,411631714
0,44926188;0;0,348909677
0,715977077;0;0,294027782
0,118697973;0;0,231305443
0,190125164;0;0,176423244
0,031213872;0;0,164662821
0,062806669;0;0,171256551
0,183872917;0,19;0,209211512
0,301386752;0,74;0,307214637
0,11197207;1,83;0,456180344
0,072942888;3,5;0,550262641
0,205045301;4,8;0,556055358
0,859684039;5,88;0,456624832
0,126986937;6,67;0,388554262
0,110645836;6,79;0,346055783
0,132244509;6,55;0,361736368
0,485117572;5,8;0,366279644
1,314203491;4,8;0,340708463
0,142617556;3,6;0,319237889
2,962191743;2,34;0,314694614
1,158749881;1,04;0,340265795
0,675574295;0,3;0,421965281
1,026600103;0;0,466512396
2,662036495;0;0,482195709
0,517041927;0;0,450832115
0,317917315;0;0,40379127
0,453003755;0;0,325388345
0,223375754;0;0,231305443
0,393986327;0;0,176423244
0,069579937;0;0,164662821
0,065364406;0;0,171256551
0,267330949;0,23;0,209211512
0,388207735;0,89;0,307214637
0,186335923;2,22;0,456180344
0,12769742;3,72;0,550262641
0,436141633;4,96;0,556055358
0,801471825;5,7;0,456624832
0,245874372;4,46;0,388554262
0,137265253;3,38;0,346055783
0,403412064;5,14;0,361736368
0,468823836;4,73;0,366279644
0,166442409;3,25;0,340708463
0,326395742;1,82;0,319237889
0,086773618;1,01;0,314694614
0,466029271;0,47;0,340265795
0,26742568;0,14;0,421965281
0,135465364;0;0,466512396
0,107709174;0;0,482195709
0,200640308;0;0,450832115
0,348941726;0;0,40379127
0,223612581;0;0,325388345
0,090704955;0;0,231305443
0,225128278;0;0,176423244
0,129970964;0;0,164662821
0,065695965;0;0,171256551
0,31469646;0,22;0,209211512
0,432636585;0,82;0,307214637
0,103493643;2,35;0,456180344
0,126276454;3,96;0,550262641
0,151048617;5,28;0,556055358
0,244216579;6,22;0,456624832
0,134186495;6,74;0,388554262
0,403554161;6,44;0,346055783
0,334211051;5,29;0,361736368
0,776131277;5,51;0,366279644
0,177289111;4,94;0,340708463
0,274672603;3,76;0,319237889
0,377739957;2,27;0,314694614
0,746669928;0,99;0,340265795
0,144133252;0,28;0,421965281
0,314885923;0;0,466512396
0,301149924;0;0,482195709
0,072374502;0;0,450832115
0,160332257;0;0,40379127
0,333926858;0;0,325388345
0,10733025;0;0,231305443
0,135891653;0;0,176423244
0,099136016;0;0,164662821
0,115808676;0;0,171256551
0,501742867;0,23;0,209211512
0,357704345;0,73;0,307214637
0,194056502;1,7;0,456180344
0,760974313;3,51;0,550262641
0,147733031;4,42;0,556055358
0,11936109;5,27;0,456624832
0,057264904;5,9;0,388554262
0,074458585;5,87;0,346055783
0,405306685;5,71;0,361736368
0,131202468;5,39;0,366279644
0,290066394;4,82;0,340708463
0,466266098;3,79;0,319237889
1,522090722;2,42;0,314694614
2,55148539;1,01;0,340265795
3,376639972;0,27;0,421965281
1,250686339;0;0,466512396
0,313038668;0;0,482195709
0,216886679;0;0,450832115
0,232990953;0;0,40379127
0,171605249;0;0,325388345
0,037229292;0;0,231305443
0,13328655;0;0,176423244
0,122439848;0;0,164662821
0,174162987;0;0,171256551
0,129686771;0,22;0,209211512
0,32895348;0,73;0,307214637
0,150669693;2,29;0,456180344
0,102167409;3,88;0,550262641
0,081089756;5,2;0,556055358
0,148254052;6,14;0,456624832
0,306123303;6,69;0,388554262
0,090326031;6,85;0,346055783
0,111829973;6,65;0,361736368
1,693648606;6,09;0,366279644
0,327674611;5,17;0,340708463
0,157490327;3,91;0,319237889
0,637492423;2,41;0,314694614
0,275051527;0,95;0,340265795
0,09349952;0,24;0,421965281
0,103351547;0;0,466512396
0,144749004;0;0,482195709
0,104298857;0;0,450832115
0,103114719;0;0,40379127
0,189509413;0;0,325388345
0,183399262;0;0,256786128
0,082747549;0;0,188183607
0,122866138;0;0,172503143
0,141670246;0;0,155575967
0,060438393;0,21;0,17000999
0,146880452;0,71;0,209211512
0,480570483;2,28;0,29545488
0,255347474;3,83;0,424819781
0,089947107;5,09;0,556055358
2,743931465;5,99;0,61343068
0,503590122;6,51;0,568879624
0,383423818;6,67;0,510700257
0,560476101;6,48;0,479339694
0,183636089;5,93;0,507403392
0,132149778;5;0,458313607
0,413074629;3,74;0,452523921
0,351452098;2,27;0,471501068
0,536177594;0,91;0,575473355
0,575633065;0,23;0,680696598
0,376982109;0;0,693884059
0,324974777;0;0,607640994
0,36461971;0;0,490034335
0,365093365;0;0,380270847
0,224180967;0;0,317548508
0,077821536;0;0,246986027
0,055749207;0;0,199944273
0,029556079;0;0,168583012
0,131439295;0;0,151655805
0,114861366;0,21;0,162169697
0,028229845;0,75;0,17000999
0,348562801;2,12;0,232732238
0,607273227;3,61;0,33857611
0,571180707;4,84;0,516853138
0,538687966;5,62;0,66831015
0,2119133;6,12;0,772729349
0,927274625;6,27;0,769432483
0,162795264;6,07;0,706708325
1,846212919;5,51;0,577966175
0,23365407;4,61;0,458313607
0,152564314;3,44;0,358438897
0,286892905;2,09;0,330375199
0,551334558;0,89;0,348105935
0,086394694;0,22;0,398444252
0,238959007;0;0,442992277
0,08653679;0;0,419471551
0,145459487;0;0,411631714
0,311759799;0;0,348909677
0,204713742;0;0,294027782
0,073274447;0;0,231305443
0,095725699;0;0,176423244
0,139680894;0;0,164662821
0,119929476;0;0,171256551
0,06574333;0,21;0,209211512
0,331937507;0,74;0,307214637
0,280498561;2,19;0,456180344
0,322606501;3,7;0,550262641
0,196851067;4,94;0,556055358
0,132197143;5,76;0,456624832
0,211771203;6,22;0,388554262
0,182641414;6,35;0,346055783
0,19713526;6,11;0,361736368
0,175015566;5,48;0,366279644
0,219775975;4,49;0,340708463
0,149769748;3,07;0,319237889
0,220770651;1,49;0,314694614
0,448267204;0,59;0,340265795
0,473228829;0,11;0,421965281
0,0943521;0;0,466512396
0,159905968;0;0,482195709
0,150148672;0;0,450832115
0,162179512;0;0,40379127
0,210255507;0;0,325388345
0,04537616;0;0,231305443
0,061006779;0;0,176423244
0,116755987;0;0,164662821
0,036471444;0;0,171256551
0,149817114;0,04;0,209211512
0,322795963;0,26;0,307214637
0,623993253;0,7;0,456180344
0,188514737;1,07;0,550262641
0,123860813;1,54;0,556055358
0,277893458;1,98;0,456624832
0,252931833;2,4;0,388554262
0,068395799;2,62;0,346055783
0,120213669;2,5;0,361736368
0,642465802;2,08;0,366279644
1,223593267;1,18;0,340708463
0,980655557;0,6;0,319237889
0,826101892;0,35;0,314694614
0,455750955;0,18;0,340265795
0,499043032;0,03;0,421965281
0,219349685;0;0,466512396
0,074363854;0;0,482195709
0,171368422;0;0,450832115
0,337147713;0;0,40379127
1,985041235;0;0,325388345
0,230291118;0;0,231305443
0,085636845;0;0,176423244
0,059396352;0;0,164662821
0,237490676;0;0,171256551
0,340747492;0,13;0,209211512
0,356709669;0,67;0,307214637
0,175347125;1,57;0,456180344
0,040971168;2,59;0,550262641
0,196945798;3,64;0,556055358
0,096720375;4,48;0,456624832
0,076921591;5,3;0,388554262
0,167863374;4,96;0,346055783
1,018311138;4,21;0,361736368
0,928458763;3,22;0,366279644
0,229059615;2,51;0,340708463
0,108845946;1,66;0,319237889
0,235596056;0,98;0,314694614
0,955978125;0,4;0,340265795
0,298686917;0,06;0,421965281
0,355904456;0;0,466512396
0,10870385;0;0,482195709
0,193630212;0;0,450832115
0,232138373;0;0,40379127
0,43353653;0;0,325388345
0,133239185;0;0,231305443
0,023730121;0;0,176423244
0,102072678;0;0,164662821
0,021882866;0;0,171256551
0,420226821;0,17;0,209211512
0,45347741;0,74;0,307214637
0,447746183;2,17;0,456180344
0,521257458;3,78;0,550262641
0,408006519;5,19;0,556055358
0,861057639;6,25;0,456624832
0,13276553;6,85;0,388554262
0,047981263;7,05;0,346055783
0,078958308;6,86;0,361736368
0,10226214;6,24;0,366279644
0,117371738;5,31;0,340708463
0,043339443;3,97;0,319237889
0,062333014;2,39;0,314694614
0,775183966;0,93;0,340265795
0,271735941;0,21;0,421965281
0,442109687;0;0,466512396
0,788635772;0;0,482195709
0,257384191;0;0,450832115
0,357183325;0;0,40379127
0,459161272;0;0,325388345
0,087010445;0;0,392851844
0,169426436;0;0,347860241
0,091794362;0;0,342693549
0,173310408;0;0,35588101
0,13328655;0,18;0,393835971
0,216176196;0,69;0,491839096
0,330327079;2,3;0,637507938
0,074742778;3,94;0,701918446
0,427757937;5,29;0,697820567
0,091036514;6,24;0,575311983
0,04073434;6,79;0,497350818
0,162747899;6,95;0,438368013
0,382381777;6,73;0,444158002
0,107614443;6,13;0,448701277
0,124997586;4,69;0,433020692
0,23597498;2,37;0,404956388
0,985250011;1,28;0,413600574
0,086205231;0,72;0,455656081
0,078579384;0,17;0,550543029
0,373287599;0;0,601683875
0,230859505;0;0,627257784
0,350457422;0;0,60248792
0,471855229;0;0,562040805
0,322227577;0;0,483637881
0,202013908;0;0,256786128
0,093783713;0;0,188183607
0,155500975;0;0,172503143
0,025387914;0;0,155575967
0,090326031;0,17;0,17000999
0,09349952;0,75;0,209211512
0,421931979;2;0,29545488
2,792765308;3,7;0,424819781
0,97544535;4,93;0,556055358
0,630813886;5,34;0,61343068
0,271783307;5,42;0,568879624
0,37252975;6,07;0,510700257
0,293666173;5,9;0,479339694
0,098851823;5,4;0,507403392
0,159195485;4,36;0,458313607
0,247153241;2,93;0,452523921
0,606373282;1,73;0,471501068
0,866409942;0,84;0,575473355
0,321753922;0,16;0,680696598
0,214755231;0;0,693884059
0,315359578;0;0,607640994
0,262736494;0;0,490034335
0,314838557;0;0,380270847
0,115571849;0;0,317548508
0,459350734;0;0,246986027
0,268988742;0;0,199944273
0,086915714;0;0,168583012
0,167294988;0;0,151655805
0,080900294;0,16;0,162169697
0,219160223;0,68;0,17000999
0,478723228;2,28;0,232732238
0,500748191;3,96;0,33857611
0,381197639;5,36;0,516853138
0,247768992;6,35;0,66831015
0,094825755;6,92;0,772729349
0,100746444;7,02;0,769432483
0,024724797;6,7;0,706708325
0,263920632;6,04;0,577966175
0,243790289;4,98;0,458313607
0,090183934;3,65;0,358438897
0,207650404;2,19;0,330375199
0,255773764;0,83;0,348105935
0,398059761;0,17;0,398444252
0,416342849;0;0,442992277
0,123860813;0;0,419471551
0,581269561;0;0,411631714
0,702904195;0;0,348909677
0,200592943;0;0,294027782
0,218591837;0;0,231305443
0,029792907;0;0,176423244
0,146169969;0;0,164662821
0,131486661;0;0,171256551
0,165968753;0,14;0,209211512
0,482465103;0,72;0,307214637
0,443909577;2,17;0,456180344
0,220344361;3,79;0,550262641
0,079384598;5,04;0,556055358
0,839932621;5,9;0,456624832
0,314933288;6,35;0,388554262
0,165968753;6,44;0,346055783
0,096625644;6,18;0,361736368
0,651275787;5,4;0,366279644
0,27396212;4,14;0,340708463
0,503969046;2,4;0,319237889
0,750364438;1,43;0,314694614
0,420274186;0,67;0,340265795
0,339468623;0,1;0,421965281
0,139254605;0;0,466512396
0,078768846;0;0,482195709
0,398059761;0;0,450832115
0,605946993;0;0,40379127
0,320569784;0;0,325388345
0,097004568;0;0,231305443
0,06342242;0;0,176423244
0,074316488;0;0,164662821
0,245969103;0;0,171256551
0,148111955;0,11;0,209211512
0,377882053;0,7;0,307214637
0,438415177;1,95;0,456180344
0,253452854;3,62;0,550262641
0,382760701;5,02;0,556055358
0,176531263;6,01;0,456624832
0,519836492;6,65;0,388554262
0,170515843;6,95;0,346055783
1,15633424;6,75;0,361736368
0,464466209;5,68;0,366279644
0,242464055;4,84;0,340708463
0,200592943;3,56;0,319237889
0,079952984;2,09;0,314694614
0,249663613;0,79;0,340265795
0,294660849;0,14;0,421965281
0,260605046;0;0,466512396
0,405401416;0;0,482195709
0,382902797;0;0,450832115
0,370919323;0;0,40379127
0,234127725;0;0,325388345
0,067780047;0;0,231305443
0,223186292;0;0,176423244
0,074884874;0;0,164662821
0,146359432;0;0,171256551
0,249237323;0,11;0,209211512
0,253642316;0,7;0,307214637
0,49653266;1,99;0,456180344
0,341647437;3,5;0,550262641
0,669179951;5,04;0,556055358
0,112161532;6,1;0,456624832
0,068253703;6,62;0,388554262
0,056980711;6,9;0,346055783
0,41274307;6,75;0,361736368
0,392707458;6,02;0,366279644
0,250895116;4,94;0,340708463
1,016274421;3,58;0,319237889
0,988423501;1,35;0,314694614
0,361493586;0,38;0,340265795
0,653123042;0,08;0,421965281
0,403412064;0;0,466512396
2,169387807;0;0,482195709
0,290445318;0;0,450832115
0,844953365;0;0,40379127
0,454661548;0;0,325388345
0,125471241;0;0,231305443
0,097762416;0;0,176423244
0,102167409;0;0,164662821
0,051060022;0;0,171256551
0,389060314;0,07;0,209211512
0,751974866;0,35;0,307214637
0,290540049;0,75;0,456180344
0,186856944;1,44;0,550262641
0,1476383;2,52;0,556055358
0,18510442;3,37;0,456624832
0,147069914;4,3;0,388554262
0,408859098;5,26;0,346055783
1,173717383;5,75;0,361736368
2,986348154;5,52;0,366279644
2,432740052;4,94;0,340708463
0,303139276;3,76;0,319237889
0,128549999;2,28;0,314694614
0,569238721;0,86;0,340265795
0,314080709;0,13;0,421965281
0,305697013;0;0,466512396
0,234696111;0;0,482195709
0,194293329;0;0,450832115
1,336417916;0;0,40379127
0,265246866;0;0,325388345
0,153558989;0;0,231305443
0,048265457;0;0,176423244
0,174684008;0;0,164662821
0,122060924;0;0,171256551
0,106998691;0,07;0,209211512
0,540156297;0,43;0,307214637
0,437183674;0,88;0,456180344
